	S2-103v3	S4-106v3	S6-109v3	S8-111v3	S10-117v3	S12-118v3	S14-122v3	S16-202v3	S20-304v3	S22-305v3	S24-309v3	S26-311v3	S28-315v3	S30-316v3	S32-321v3	S34-322v3	S36-401v3	S38-404v3	S40-408v3	S42-413v3	S1-103v1	S3-106v1	S5-109v1	S7-111v1	S9-117v1	S11-118v1	S13-122v1	S15-202v1	S19-304v1	S21-305v1	S23-309v1	S27-315v1	S31-321v1	S33-322v1	S35-401v1	S37-404v1	S39-408v1	S41-413v1
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Alcaligenaceae_g__Sutterella	0.00889473684211	0.00665263157895	0.000631578947368	0.00253684210526	0.00258947368421	0.000357894736842	0.000915789473684	0.00251578947368	0.00807368421053	0.000663157894737	0.00418947368421	0.00350526315789	0.0110631578947	0.0132736842105	0.0210315789474	0.00306315789474	0.0124105263158	0.00386315789474	0.0114105263158	0.00533684210526	0.00598947368421	0.00270526315789	0.00206315789474	0.0122105263158	0.00265263157895	0.00207368421053	0.00655789473684	0.00917894736842	0.0102736842105	0.000736842105263	0.00244210526316	0.0128421052632	0.00656842105263	0.00598947368421	0.0101894736842	0.000863157894737	0.00450526315789	0.0150210526316
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Burkholderiaceae	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Burkholderiaceae_g__Lautropia	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__Comamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae	0.0	0.000126315789474	0.000389473684211	0.0	0.0	0.0	0.0	0.0	0.000315789473684	6.31578947368e-05	0.000263157894737	0.0	0.000157894736842	0.0	0.0	0.000252631578947	0.0	0.00121052631579	0.000263157894737	0.0	0.0	3.15789473684e-05	0.0008	0.0	0.0	0.0	0.0	0.0	0.000147368421053	0.0002	0.000410526315789	0.000357894736842	0.0	0.0	0.0	0.000252631578947	0.000357894736842	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000252631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__Oxalobacter	0.0	0.000126315789474	0.000389473684211	0.0	0.0	0.0	0.0	0.0	0.000315789473684	6.31578947368e-05	0.000263157894737	0.0	0.000157894736842	0.0	0.0	0.0	0.0	0.00121052631579	0.000263157894737	0.0	0.0	3.15789473684e-05	0.0008	0.0	0.0	0.0	0.0	0.0	0.000147368421053	0.0002	0.000410526315789	0.000357894736842	0.0	0.0	0.0	0.000252631578947	0.000357894736842	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Neisseriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Neisseriales_f__Neisseriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Neisseriales_f__Neisseriaceae_g__Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria	0.0	0.000547368421053	0.00144210526316	0.0	0.00137894736842	0.000715789473684	0.00935789473684	0.000168421052632	0.000694736842105	0.00761052631579	0.00148421052632	0.0	0.00217894736842	0.00330526315789	0.00196842105263	0.00148421052632	0.00183157894737	0.00413684210526	0.00344210526316	0.00104210526316	0.0	0.000126315789474	0.00362105263158	0.0	0.000578947368421	0.00236842105263	0.00130526315789	0.000673684210526	0.000810526315789	0.00846315789474	0.00215789473684	0.00317894736842	0.00158947368421	0.000284210526316	0.000378947368421	0.00613684210526	0.00485263157895	0.00161052631579
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales	0.0	0.000547368421053	0.00144210526316	0.0	0.00137894736842	0.000715789473684	0.00935789473684	0.000168421052632	0.000694736842105	0.00761052631579	0.00148421052632	0.0	0.00217894736842	0.00330526315789	0.00196842105263	0.00148421052632	0.00183157894737	0.00413684210526	0.00344210526316	0.00104210526316	0.0	0.000126315789474	0.00362105263158	0.0	0.000578947368421	0.00236842105263	0.00130526315789	0.000673684210526	0.000810526315789	0.00846315789474	0.00215789473684	0.00317894736842	0.00158947368421	0.000284210526316	0.000378947368421	0.00613684210526	0.00485263157895	0.00161052631579
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae	0.0	0.000547368421053	0.00144210526316	0.0	0.00137894736842	0.000715789473684	0.00935789473684	0.000168421052632	0.000694736842105	0.00761052631579	0.00148421052632	0.0	0.00217894736842	0.00330526315789	0.00196842105263	0.00148421052632	0.00183157894737	0.00413684210526	0.00344210526316	0.00104210526316	0.0	0.000126315789474	0.00362105263158	0.0	0.000578947368421	0.00236842105263	0.00130526315789	0.000673684210526	0.000810526315789	0.00846315789474	0.00215789473684	0.00317894736842	0.00158947368421	0.000284210526316	0.000378947368421	0.00613684210526	0.00485263157895	0.00161052631579
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__	0.0	0.000515789473684	0.0	0.0	1.05263157895e-05	0.0	0.0	8.42105263158e-05	7.36842105263e-05	2.10526315789e-05	0.0	0.0	0.000368421052632	0.0	0.0	0.000410526315789	0.000126315789474	4.21052631579e-05	0.000357894736842	0.000736842105263	0.0	9.47368421053e-05	0.0	0.0	7.36842105263e-05	0.0	0.0	0.000442105263158	2.10526315789e-05	4.21052631579e-05	0.0	0.000547368421053	0.0	0.000168421052632	1.05263157895e-05	4.21052631579e-05	0.000389473684211	0.0008
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__Bilophila	0.0	3.15789473684e-05	0.00144210526316	0.0	0.00134736842105	0.000715789473684	0.00289473684211	8.42105263158e-05	0.000621052631579	0.00384210526316	0.00148421052632	0.0	0.00181052631579	0.00330526315789	0.00196842105263	0.000463157894737	0.00170526315789	0.000147368421053	0.00214736842105	0.000305263157895	0.0	3.15789473684e-05	0.00362105263158	0.0	0.000494736842105	0.00236842105263	0.0006	0.000231578947368	0.000789473684211	0.00597894736842	0.00214736842105	0.00263157894737	0.00158947368421	0.000115789473684	0.000368421052632	0.000136842105263	0.00283157894737	0.000810526315789
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__Desulfovibrio	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.00646315789474	0.0	0.0	0.00373684210526	0.0	0.0	0.0	0.0	0.0	0.000610526315789	0.0	0.00394736842105	0.000936842105263	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.000705263157895	0.0	0.0	0.00243157894737	1.05263157895e-05	0.0	0.0	0.0	0.0	0.00595789473684	0.00163157894737	0.0
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	7.36842105263e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	7.36842105263e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Campylobacteraceae	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	7.36842105263e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Campylobacteraceae_g__Campylobacter	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	7.36842105263e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__Flexispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__Helicobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria	0.000431578947368	0.0103473684211	0.000273684210526	0.00198947368421	0.00788421052632	0.000842105263158	0.00103157894737	0.00484210526316	0.00184210526316	0.000863157894737	0.000526315789474	0.0206842105263	0.00203157894737	0.00117894736842	0.000810526315789	0.0046	0.00473684210526	0.00514736842105	0.000168421052632	0.000494736842105	0.000378947368421	0.00171578947368	0.00235789473684	0.00269473684211	0.00335789473684	0.000663157894737	0.00123157894737	0.00796842105263	0.00104210526316	0.005	6.31578947368e-05	0.00730526315789	0.00232631578947	0.00509473684211	0.0048	0.00442105263158	0.000336842105263	0.00382105263158
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Aeromonadales	0.0	0.0101157894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126315789474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Aeromonadales_f__Succinivibrionaceae	0.0	0.0101157894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126315789474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Aeromonadales_f__Succinivibrionaceae_g__Succinatimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Aeromonadales_f__Succinivibrionaceae_g__Succinivibrio	0.0	0.0101157894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126315789474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Cardiobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Cardiobacteriales_f__Cardiobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Cardiobacteriales_f__Cardiobacteriaceae_g__Cardiobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales	3.15789473684e-05	7.36842105263e-05	0.000231578947368	0.00165263157895	0.00116842105263	0.000831578947368	0.0008	0.0004	0.000894736842105	0.000863157894737	0.0	0.0204210526316	0.00105263157895	0.00107368421053	0.000652631578947	0.00375789473684	0.00126315789474	0.000242105263158	0.000157894736842	0.000168421052632	8.42105263158e-05	0.000452631578947	0.00235789473684	0.0016	0.0008	0.0006	3.15789473684e-05	0.000105263157895	0.000221052631579	0.00496842105263	0.0	0.00715789473684	0.00231578947368	0.00108421052632	0.000494736842105	0.00387368421053	0.000326315789474	0.00211578947368
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae	3.15789473684e-05	7.36842105263e-05	0.000231578947368	0.00165263157895	0.00116842105263	0.000831578947368	0.0008	0.0004	0.000894736842105	0.000863157894737	0.0	0.0204210526316	0.00105263157895	0.00107368421053	0.000652631578947	0.00375789473684	0.00126315789474	0.000242105263158	0.000157894736842	0.000168421052632	8.42105263158e-05	0.000452631578947	0.00235789473684	0.0016	0.0008	0.0006	3.15789473684e-05	0.000105263157895	0.000221052631579	0.00496842105263	0.0	0.00715789473684	0.00231578947368	0.00108421052632	0.000494736842105	0.00387368421053	0.000326315789474	0.00211578947368
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_Other	0.0	0.0	3.15789473684e-05	0.000873684210526	0.000452631578947	8.42105263158e-05	1.05263157895e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	0.00310526315789	1.05263157895e-05	1.05263157895e-05	3.15789473684e-05	0.00246315789474	0.0012	4.21052631579e-05	0.0	2.10526315789e-05	2.10526315789e-05	0.0	0.0	8.42105263158e-05	0.0	0.000315789473684	0.0	9.47368421053e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.000231578947368	0.000789473684211	0.0	0.00272631578947	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Escherichia	3.15789473684e-05	7.36842105263e-05	0.0002	0.000484210526316	0.000715789473684	0.000747368421053	0.000789473684211	0.000357894736842	0.000884210526316	0.000863157894737	0.0	0.000231578947368	0.00104210526316	0.00106315789474	0.000621052631579	0.00129473684211	6.31578947368e-05	0.0002	0.000157894736842	0.000147368421053	6.31578947368e-05	0.000452631578947	0.00235789473684	0.00134736842105	0.0008	0.000284210526316	3.15789473684e-05	1.05263157895e-05	0.000210526315789	0.00496842105263	0.0	0.00714736842105	0.00208421052632	0.000294736842105	0.000494736842105	0.00114736842105	0.000326315789474	0.00211578947368
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Proteus	0.0	0.0	0.0	0.000294736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000168421052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Serratia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Trabulsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Yersinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales	0.0004	0.000157894736842	3.15789473684e-05	0.000336842105263	0.00671578947368	1.05263157895e-05	0.000231578947368	0.00444210526316	0.000947368421053	0.0	0.000526315789474	0.000263157894737	0.000978947368421	0.000105263157895	0.000157894736842	0.000842105263158	0.00347368421053	0.00490526315789	1.05263157895e-05	0.000326315789474	0.000294736842105	0.0	0.0	0.00109473684211	0.00255789473684	6.31578947368e-05	0.0012	0.00786315789474	0.000821052631579	3.15789473684e-05	6.31578947368e-05	0.000136842105263	1.05263157895e-05	0.00401052631579	0.00429473684211	0.000547368421053	1.05263157895e-05	0.00170526315789
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae	0.0004	0.000157894736842	3.15789473684e-05	0.000336842105263	0.00671578947368	1.05263157895e-05	0.000231578947368	0.00444210526316	0.000947368421053	0.0	0.000526315789474	0.000263157894737	0.000978947368421	0.000105263157895	0.000157894736842	0.000842105263158	0.00347368421053	0.00490526315789	1.05263157895e-05	0.000326315789474	0.000294736842105	0.0	0.0	0.00109473684211	0.00255789473684	6.31578947368e-05	0.0012	0.00786315789474	0.000821052631579	3.15789473684e-05	6.31578947368e-05	0.000136842105263	1.05263157895e-05	0.00401052631579	0.00429473684211	0.000547368421053	1.05263157895e-05	0.00170526315789
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_Other	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	3.15789473684e-05	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	5.26315789474e-05	0.0	2.10526315789e-05	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	3.15789473684e-05	1.05263157895e-05	0.0	1.05263157895e-05
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__Actinobacillus	0.0	0.0	0.0	0.0	0.000157894736842	0.0	0.0	0.000557894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__Aggregatibacter	0.0	0.0	0.0	1.05263157895e-05	0.00366315789474	0.0	6.31578947368e-05	0.000715789473684	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.000105263157895	0.000978947368421	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	7.36842105263e-05	0.0	0.000221052631579	0.000157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115789473684	0.0	1.05263157895e-05
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__Haemophilus	0.0004	0.000157894736842	3.15789473684e-05	0.000326315789474	0.00285263157895	1.05263157895e-05	0.000168421052632	0.00316842105263	0.000905263157895	0.0	0.000526315789474	0.000263157894737	0.000978947368421	9.47368421053e-05	0.000136842105263	0.000810526315789	0.00333684210526	0.00389473684211	0.0	0.000326315789474	0.000294736842105	0.0	0.0	0.00108421052632	0.00243157894737	6.31578947368e-05	0.000957894736842	0.00762105263158	0.000821052631579	3.15789473684e-05	6.31578947368e-05	0.000136842105263	1.05263157895e-05	0.00394736842105	0.00426315789474	0.000421052631579	1.05263157895e-05	0.00168421052632
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Pseudomonadaceae	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Pseudomonadaceae_g__Pseudomonas	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Spirochaetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Spirochaetes_c__[Brachyspirae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Spirochaetes_c__[Brachyspirae]_o__[Brachyspirales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
