	S2-103v3	S4-106v3	S6-109v3	S8-111v3	S10-117v3	S12-118v3	S14-122v3	S16-202v3	S20-304v3	S22-305v3	S24-309v3	S26-311v3	S28-315v3	S30-316v3	S32-321v3	S34-322v3	S36-401v3	S38-404v3	S40-408v3	S42-413v3	S86-101V3	S92-108v3	S94-113v3	S96-114v3	S98-120v3	S100-203v3	S102-207v3	S104-301v3	S108-310v3	S110-314v3	S114-319v3	S116-403v3	S118-405v3	S120-410v3	S122-411v3	S124-416v3
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Succiniclasticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Veillonella	0.00418947368421	0.000221052631579	0.000842105263158	0.00125263157895	0.0229368421053	0.000210526315789	0.00207368421053	0.00374736842105	0.00513684210526	0.000273684210526	0.000631578947368	0.00530526315789	0.0268947368421	0.000357894736842	0.000105263157895	0.00164210526316	0.0102105263158	0.00746315789474	0.000368421052632	0.000273684210526	0.0136526315789	0.000178947368421	0.00346315789474	0.00107368421053	0.000347368421053	0.0016	0.00111578947368	0.00108421052632	0.00157894736842	0.00206315789474	0.142063157895	0.000536842105263	0.000263157894737	0.0002	0.000178947368421	0.00201052631579
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.36842105263e-05	0.0	0.0	1.05263157895e-05	0.0	5.26315789474e-05	0.0	0.0	1.05263157895e-05	3.15789473684e-05	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	2.10526315789e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	3.15789473684e-05	0.000136842105263	8.42105263158e-05	0.0	4.21052631579e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__	0.0	0.00111578947368	0.0022	0.0	0.00277894736842	0.0032	0.000926315789474	0.00265263157895	0.00193684210526	0.00365263157895	0.00127368421053	0.0	0.000936842105263	0.000484210526316	0.00117894736842	0.00137894736842	0.00112631578947	0.00101052631579	0.00174736842105	0.000947368421053	8.42105263158e-05	0.000536842105263	0.000484210526316	0.000831578947368	0.000831578947368	0.00130526315789	2.10526315789e-05	0.000768421052632	0.0118421052632	0.00257894736842	0.000505263157895	0.00124210526316	0.00370526315789	0.00249473684211	0.00264210526316	0.000431578947368
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__Mogibacterium	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	5.26315789474e-05	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.0	1.05263157895e-05	0.0	4.21052631579e-05	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	2.10526315789e-05	2.10526315789e-05	2.10526315789e-05	4.21052631579e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__1-68	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	3.15789473684e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Finegoldia	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	2.10526315789e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Parvimonas	1.05263157895e-05	1.05263157895e-05	3.15789473684e-05	1.05263157895e-05	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	0.0	9.47368421053e-05	0.0	0.0	2.10526315789e-05	3.15789473684e-05	0.0	1.05263157895e-05	0.0	0.0	0.000210526315789	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Peptoniphilus	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	4.21052631579e-05	0.0	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0	2.10526315789e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__WAL_1855D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__ph2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_Other	0.0	0.0	0.0	0.000315789473684	0.0	0.0	0.0	0.0	3.15789473684e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__	0.00249473684211	2.10526315789e-05	0.0	0.000168421052632	0.000357894736842	0.000789473684211	6.31578947368e-05	0.000273684210526	0.000305263157895	0.00124210526316	0.00107368421053	0.000263157894737	0.000957894736842	0.0	0.000168421052632	0.000273684210526	0.000421052631579	0.000105263157895	0.000831578947368	0.00118947368421	0.000526315789474	0.000347368421053	0.000389473684211	0.0	0.00275789473684	0.000831578947368	0.00207368421053	0.000273684210526	0.000421052631579	6.31578947368e-05	0.000863157894737	0.00168421052632	1.05263157895e-05	0.000431578947368	0.000894736842105	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Bulleidia	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.000284210526316
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Catenibacterium	0.0	0.00322105263158	0.0	0.0	0.0	0.0	0.00268421052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00338947368421	0.0	0.0109684210526	0.0	0.0	0.0	0.00278947368421
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Clostridium	0.000115789473684	0.0	0.000663157894737	0.000768421052632	1.05263157895e-05	7.36842105263e-05	0.0	0.000263157894737	2.10526315789e-05	0.000357894736842	1.05263157895e-05	2.10526315789e-05	3.15789473684e-05	0.000115789473684	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0	5.26315789474e-05	3.15789473684e-05	0.0	2.10526315789e-05	6.31578947368e-05	4.21052631579e-05	1.05263157895e-05	2.10526315789e-05	0.0	0.000157894736842	0.0	0.000105263157895	0.000126315789474	1.05263157895e-05	6.31578947368e-05	2.10526315789e-05	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Coprobacillus	0.0	6.31578947368e-05	0.000136842105263	0.00184210526316	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	4.21052631579e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000294736842105	1.05263157895e-05	1.05263157895e-05	0.0	0.0	7.36842105263e-05	0.0	0.0	1.05263157895e-05	2.10526315789e-05	3.15789473684e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Holdemania	0.0	2.10526315789e-05	0.000210526315789	0.000673684210526	0.0	1.05263157895e-05	7.36842105263e-05	3.15789473684e-05	0.0	0.000189473684211	2.10526315789e-05	3.15789473684e-05	7.36842105263e-05	6.31578947368e-05	0.000157894736842	1.05263157895e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	1.05263157895e-05	3.15789473684e-05	0.0	0.0	2.10526315789e-05	2.10526315789e-05	2.10526315789e-05	0.0	6.31578947368e-05	1.05263157895e-05	7.36842105263e-05	0.000157894736842	3.15789473684e-05	1.05263157895e-05	7.36842105263e-05	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__RFN20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__[Eubacterium]	0.000136842105263	0.00208421052632	0.00166315789474	0.000884210526316	0.000147368421053	0.000210526315789	0.00126315789474	0.0054	0.0	0.000273684210526	0.0	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.0	0.00153684210526	0.000442105263158	1.05263157895e-05	0.0	0.00213684210526	0.0	3.15789473684e-05	6.31578947368e-05	0.0	6.31578947368e-05	1.05263157895e-05	1.05263157895e-05	5.26315789474e-05	0.00254736842105	0.0	3.15789473684e-05	3.15789473684e-05	0.0	1.05263157895e-05	0.00143157894737
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__cc_115	0.0	0.0	0.000126315789474	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	9.47368421053e-05	0.0	3.15789473684e-05	3.15789473684e-05	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.000189473684211	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.000115789473684	0.000863157894737	2.10526315789e-05	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__p-75-a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Fusobacteriaceae_g__Fusobacterium	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	2.10526315789e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	3.15789473684e-05	2.10526315789e-05	3.15789473684e-05	0.0	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Leptotrichiaceae_g__Leptotrichia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Leptotrichiaceae_g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales_f__Victivallaceae_Other	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	2.10526315789e-05	0.0	3.15789473684e-05	8.42105263158e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales_f__Victivallaceae_g__	0.0	0.0	0.0	0.0	0.00330526315789	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.000378947368421	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales_f__Victivallaceae_g__Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	7.36842105263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0
k__Bacteria_p__Proteobacteria_Other_Other_Other_Other	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__	0.0	0.000252631578947	0.0	0.0	0.0	3.15789473684e-05	0.0	4.21052631579e-05	0.00434736842105	0.0	0.0	0.0	0.00335789473684	1.05263157895e-05	0.000147368421053	0.0	0.0	0.000126315789474	6.31578947368e-05	0.0	2.10526315789e-05	0.0	0.0	0.000357894736842	0.0	0.000347368421053	0.0	0.000242105263158	0.00207368421053	0.0	0.0	0.000631578947368	0.0	0.00188421052632	0.0	2.10526315789e-05
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rickettsiales_f__mitochondria_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_Other_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Alcaligenaceae_g__Sutterella	0.00889473684211	0.00665263157895	0.000631578947368	0.00253684210526	0.00258947368421	0.000357894736842	0.000915789473684	0.00251578947368	0.00807368421053	0.000663157894737	0.00418947368421	0.00350526315789	0.0110631578947	0.0132736842105	0.0210315789474	0.00306315789474	0.0124105263158	0.00386315789474	0.0114105263158	0.00533684210526	0.00314736842105	0.00276842105263	0.0108210526316	0.00782105263158	0.000136842105263	0.00509473684211	0.0100947368421	0.00297894736842	0.0101578947368	0.00341052631579	0.00533684210526	0.00133684210526	0.00103157894737	5.26315789474e-05	8.42105263158e-05	0.00151578947368
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Burkholderiaceae_g__Lautropia	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__Comamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000252631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__Oxalobacter	0.0	0.000126315789474	0.000389473684211	0.0	0.0	0.0	0.0	0.0	0.000315789473684	6.31578947368e-05	0.000263157894737	0.0	0.000157894736842	0.0	0.0	0.0	0.0	0.00121052631579	0.000263157894737	0.0	0.0	0.0	7.36842105263e-05	0.000389473684211	0.0	0.0	0.0	0.0	0.0	6.31578947368e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Neisseriales_f__Neisseriaceae_g__Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__	0.0	0.000515789473684	0.0	0.0	1.05263157895e-05	0.0	0.0	8.42105263158e-05	7.36842105263e-05	2.10526315789e-05	0.0	0.0	0.000368421052632	0.0	0.0	0.000410526315789	0.000126315789474	4.21052631579e-05	0.000357894736842	0.000736842105263	0.0	0.0	0.0	1.05263157895e-05	0.0	0.000210526315789	0.0	0.0	0.0	7.36842105263e-05	0.0	0.0	6.31578947368e-05	0.00344210526316	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__Bilophila	0.0	3.15789473684e-05	0.00144210526316	0.0	0.00134736842105	0.000715789473684	0.00289473684211	8.42105263158e-05	0.000621052631579	0.00384210526316	0.00148421052632	0.0	0.00181052631579	0.00330526315789	0.00196842105263	0.000463157894737	0.00170526315789	0.000147368421053	0.00214736842105	0.000305263157895	0.00133684210526	0.000263157894737	0.000905263157895	0.00131578947368	0.000968421052632	0.0022	0.000421052631579	0.000757894736842	0.00210526315789	5.26315789474e-05	0.0	0.000663157894737	0.0	0.00242105263158	0.000947368421053	0.000463157894737
k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__Desulfovibrio	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.00646315789474	0.0	0.0	0.00373684210526	0.0	0.0	0.0	0.0	0.0	0.000610526315789	0.0	0.00394736842105	0.000936842105263	0.0	0.0	0.0	0.000915789473684	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0146315789474	0.00208421052632	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Campylobacteraceae_g__Campylobacter	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__Flexispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__Helicobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Aeromonadales_f__Succinivibrionaceae_g__Succinatimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Aeromonadales_f__Succinivibrionaceae_g__Succinivibrio	0.0	0.0101157894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0193578947368	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Cardiobacteriales_f__Cardiobacteriaceae_g__Cardiobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_Other	0.0	0.0	3.15789473684e-05	0.000873684210526	0.000452631578947	8.42105263158e-05	1.05263157895e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	0.00310526315789	1.05263157895e-05	1.05263157895e-05	3.15789473684e-05	0.00246315789474	0.0012	4.21052631579e-05	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	3.15789473684e-05	1.05263157895e-05	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.000357894736842	0.000168421052632	0.00798947368421	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Escherichia	3.15789473684e-05	7.36842105263e-05	0.0002	0.000484210526316	0.000715789473684	0.000747368421053	0.000789473684211	0.000357894736842	0.000884210526316	0.000863157894737	0.0	0.000231578947368	0.00104210526316	0.00106315789474	0.000621052631579	0.00129473684211	6.31578947368e-05	0.0002	0.000157894736842	0.000147368421053	0.000294736842105	1.05263157895e-05	0.000463157894737	0.00824210526316	0.00191578947368	0.000105263157895	7.36842105263e-05	0.0	0.0074	0.000768421052632	0.00133684210526	0.000147368421053	0.00131578947368	0.000210526315789	0.000863157894737	0.000505263157895
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Proteus	0.0	0.0	0.0	0.000294736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Serratia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00436842105263	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Trabulsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0
